day,cases,active-cases,deaths,recovered,vaccined once,vaccined twice,province
28/1/2021, 21, 0, 0, 20, 0, 0,18_BG
29/1/2021, 21, 0, 0, 20, 0, 0,18_BG
30/1/2021, 21, 0, 0, 20, 0, 0,18_BG
31/1/2021, 21, 0, 0, 20, 0, 0,18_BG
1/2/2021, 21, 1, 0, 20, 0, 0,18_BG
2/2/2021, 21, 1, 0, 20, 0, 0,18_BG
3/2/2021, 21, 0, 0, 20, 0, 0,18_BG
4/2/2021, 21, 1, 0, 20, 0, 0,18_BG
5/2/2021, 21, 1, 0, 20, 0, 0,18_BG
6/2/2021, 21, 1, 0, 20, 0, 0,18_BG
7/2/2021, 21, 1, 0, 20, 0, 0,18_BG
8/2/2021, 21, 1, 0, 20, 0, 0,18_BG
9/2/2021, 21, 1, 0, 20, 0, 0,18_BG
10/2/2021, 22, 2, 0, 20, 0, 0,18_BG
11/2/2021, 22, 2, 0, 20, 0, 0,18_BG
12/2/2021, 22, 2, 0, 20, 0, 0,18_BG
13/2/2021, 22, 2, 0, 20, 0, 0,18_BG
14/2/2021, 22, 2, 0, 20, 0, 0,18_BG
15/2/2021, 22, 2, 0, 20, 0, 0,18_BG
16/2/2021, 22, 2, 0, 20, 0, 0,18_BG
17/2/2021, 22, 2, 0, 20, 0, 0,18_BG
18/2/2021, 22, 2, 0, 20, 0, 0,18_BG
19/2/2021, 22, 2, 0, 20, 0, 0,18_BG
20/2/2021, 22, 2, 0, 20, 0, 0,18_BG
21/2/2021, 22, 2, 0, 20, 0, 0,18_BG
22/2/2021, 22, 2, 0, 20, 0, 0,18_BG
23/2/2021, 22, 2, 0, 20, 0, 0,18_BG
24/2/2021, 22, 2, 0, 20, 0, 0,18_BG
25/2/2021, 22, 2, 0, 20, 0, 0,18_BG
26/2/2021, 22, 1, 0, 21, 0, 0,18_BG
27/2/2021, 22, 1, 0, 21, 0, 0,18_BG
28/2/2021, 22, 1, 0, 21, 0, 0,18_BG
1/3/2021, 22, 1, 0, 21, 0, 0,18_BG
2/3/2021, 22, 1, 0, 21, 0, 0,18_BG
3/3/2021, 22, 1, 0, 21, 0, 0,18_BG
4/3/2021, 22, 0, 0, 22, 0, 0,18_BG
5/3/2021, 22, 0, 0, 22, 0, 0,18_BG
6/3/2021, 22, 0, 0, 22, 0, 0,18_BG
7/3/2021, 22, 0, 0, 22, 0, 0,18_BG
8/3/2021, 22, 0, 0, 22, 0, 0,18_BG
9/3/2021, 22, 0, 0, 22, 0, 0,18_BG
10/3/2021, 22, 0, 0, 22, 0, 0,18_BG
11/3/2021, 22, 0, 0, 22, 0, 0,18_BG
12/3/2021, 22, 0, 0, 22, 0, 0,18_BG
13/3/2021, 22, 0, 0, 22, 0, 0,18_BG
14/3/2021, 22, 0, 0, 22, 0, 0,18_BG
15/3/2021, 22, 0, 0, 22, 0, 0,18_BG
16/3/2021, 22, 0, 0, 22, 0, 0,18_BG
17/3/2021, 22, 0, 0, 22, 0, 0,18_BG
18/3/2021, 22, 0, 0, 22, 0, 0,18_BG
19/3/2021, 22, 0, 0, 22, 0, 0,18_BG
20/3/2021, 22, 0, 0, 22, 0, 0,18_BG
21/3/2021, 22, 0, 0, 22, 0, 0,18_BG
22/3/2021, 22, 0, 0, 22, 0, 0,18_BG
23/3/2021, 22, 0, 0, 22, 0, 0,18_BG
24/3/2021, 22, 0, 0, 22, 0, 0,18_BG
25/3/2021, 22, 0, 0, 22, 0, 0,18_BG
26/3/2021, 22, 0, 0, 22, 0, 0,18_BG
27/3/2021, 22, 0, 0, 22, 0, 0,18_BG
28/3/2021, 22, 0, 0, 22, 0, 0,18_BG
29/3/2021, 22, 0, 0, 22, 0, 0,18_BG
30/3/2021, 22, 0, 0, 22, 0, 0,18_BG
31/3/2021, 22, 0, 0, 22, 0, 0,18_BG
1/4/2021, 22, 0, 0, 22, 0, 0,18_BG
2/4/2021, 22, 0, 0, 22, 0, 0,18_BG
3/4/2021, 22, 3, 0, 22, 0, 0,18_BG
4/4/2021, 25, 3, 0, 22, 0, 0,18_BG
5/4/2021, 26, 4, 0, 22, 0, 0,18_BG
6/4/2021, 26, 4, 0, 22, 0, 0,18_BG
7/4/2021, 26, 4, 0, 22, 0, 0,18_BG
8/4/2021, 27, 5, 0, 22, 0, 0,18_BG
9/4/2021, 27, 5, 0, 22, 0, 0,18_BG
10/4/2021, 27, 5, 0, 22, 0, 0,18_BG
11/4/2021, 27, 5, 0, 22, 0, 0,18_BG
12/4/2021, 27, 5, 0, 22, 0, 0,18_BG
13/4/2021, 27, 5, 0, 22, 0, 0,18_BG
14/4/2021, 27, 5, 0, 22, 0, 0,18_BG
15/4/2021, 27, 5, 0, 22, 0, 0,18_BG
16/4/2021, 27, 5, 0, 22, 0, 0,18_BG
17/4/2021, 27, 5, 0, 22, 0, 0,18_BG
18/4/2021, 27, 5, 0, 22, 0, 0,18_BG
19/4/2021, 27, 5, 0, 22, 0, 0,18_BG
20/4/2021, 27, 5, 0, 22, 0, 0,18_BG
21/4/2021, 27, 5, 0, 22, 0, 0,18_BG
22/4/2021, 27, 5, 0, 22, 0, 0,18_BG
23/4/2021, 27, 5, 0, 22, 0, 0,18_BG
24/4/2021, 27, 4, 0, 23, 0, 0,18_BG
25/4/2021, 27, 4, 0, 23, 0, 0,18_BG
26/4/2021, 27, 4, 0, 23, 0, 0,18_BG
27/4/2021, 27, 4, 0, 23, 0, 0,18_BG
28/4/2021, 27, 4, 0, 23, 0, 0,18_BG
29/4/2021, 27, 4, 0, 23, 0, 0,18_BG
30/4/2021, 27, 4, 0, 23, 0, 0,18_BG
1/5/2021, 27, 4, 0, 23, 0, 0,18_BG
2/5/2021, 27, 4, 0, 23, 0, 0,18_BG
3/5/2021, 27, 2, 0, 25, 0, 0,18_BG
4/5/2021, 27, 2, 0, 25, 0, 0,18_BG
5/5/2021, 27, 2, 0, 25, 0, 0,18_BG
6/5/2021, 27, 2, 0, 25, 0, 0,18_BG
7/5/2021, 27, 2, 0, 25, 0, 0,18_BG
8/5/2021, 28, 7, 0, 26, 0, 0,18_BG
9/5/2021, 58, 39, 0, 26, 0, 0,18_BG
10/5/2021, 73, 47, 0, 27, 0, 0,18_BG
11/5/2021, 90, 70, 0, 27, 0, 0,18_BG
12/5/2021, 107, 81, 0, 27, 0, 0,18_BG
13/5/2021, 117, 91, 0, 27, 0, 0,18_BG
14/5/2021, 134, 107, 0, 27, 0, 0,18_BG
15/5/2021, 158, 314, 0, 27, 0, 0,18_BG
16/5/2021, 341, 336, 0, 27, 0, 0,18_BG
17/5/2021, 438, 411, 0, 27, 0, 0,18_BG
18/5/2021, 534, 517, 0, 27, 0, 0,18_BG
19/5/2021, 554, 618, 0, 27, 0, 0,18_BG
20/5/2021, 697, 683, 0, 27, 0, 0,18_BG
21/5/2021, 797, 778, 0, 27, 0, 0,18_BG
22/5/2021, 882, 851, 0, 27, 0, 0,18_BG
23/5/2021, 950, 919, 0, 27, 0, 0,18_BG
24/5/2021, 1055, 1068, 1, 27, 0, 0,18_BG
25/5/2021, 1354, 1453, 1, 27, 0, 0,18_BG
26/5/2021, 1552, 1542, 1, 27, 0, 0,18_BG
27/5/2021, 1680, 1677, 1, 27, 0, 0,18_BG
28/5/2021, 1733, 1880, 1, 27, 0, 0,18_BG
29/5/2021, 2026, 2028, 1, 27, 0, 0,18_BG
30/5/2021, 2149, 2160, 1, 27, 0, 0,18_BG
31/5/2021, 2289, 2260, 1, 63, 0, 0,18_BG
1/6/2021, 2414, 2385, 1, 63, 0, 0,18_BG
2/6/2021, 2573, 2525, 1, 66, 0, 0,18_BG
3/6/2021, 2723, 2653, 1, 66, 0, 0,18_BG
4/6/2021, 2864, 2723, 1, 123, 0, 0,18_BG
5/6/2021, 3014, 2848, 1, 166, 0, 0,18_BG
6/6/2021, 3134, 2926, 1, 186, 0, 0,18_BG
7/6/2021, 3260, 3015, 1, 244, 0, 0,18_BG
8/6/2021, 3356, 3111, 2, 247, 0, 0,18_BG
9/6/2021, 3653, 3375, 2, 271, 0, 0,18_BG
10/6/2021, 3748, 3421, 2, 306, 0, 0,18_BG
11/6/2021, 3844, 3480, 2, 320, 0, 0,18_BG
12/6/2021, 5536, 3574, 4, 1436, 0, 0,18_BG
13/6/2021, 5536, 3504, 2, 1436, 0, 0,18_BG
14/6/2021, 5536, 3521, 2, 1436, 0, 0,18_BG
15/6/2021, 5536, 3660, 2, 1436, 0, 0,18_BG
16/6/2021, 5536, 3910, 2, 1436, 0, 0,18_BG
17/6/2021, 5536, 4221, 2, 1436, 0, 0,18_BG
18/6/2021, 5536, 4255, 2, 1436, 0, 0,18_BG
19/6/2021, 5536, 4131, 3, 1436, 0, 0,18_BG
20/6/2021, 5536, 4155, 3, 1436, 0, 0,18_BG
21/6/2021, 5536, 4155, 4, 1436, 0, 0,18_BG
22/6/2021, 5536, 0, 4, 1436, 0, 0,18_BG
23/6/2021, 5559, 3822, 4, 1518, 0, 0,18_BG
24/6/2021, 5576, 3694, 6, 1564, 0, 0,18_BG
25/6/2021, 5606, 3456, 6, 1686, 0, 0,18_BG
26/6/2021, 5622, 3382, 6, 1801, 0, 0,18_BG
27/6/2021, 5627, 3420, 6, 1958, 0, 0,18_BG
28/6/2021, 5719, 3270, 6, 2074, 0, 0,18_BG
29/6/2021, 5733, 3198, 7, 2244, 0, 0,18_BG
30/6/2021, 5758, 3144, 7, 2297, 0, 0,18_BG
1/7/2021, 5762, 2961, 7, 2589, 0, 0,18_BG
2/7/2021, 5764, 2806, 7, 2728, 0, 0,18_BG
3/7/2021, 5765, 1930, 7, 2908, 0, 0,18_BG
4/7/2021, 5765, 1896, 7, 3069, 0, 0,18_BG
5/7/2021, 5769, 1730, 7, 3153, 0, 0,18_BG
6/7/2021, 5769, 1104, 7, 3153, 0, 0,18_BG
7/7/2021, 5779, 940, 7, 3153, 0, 0,18_BG
8/7/2021, 5779, 921, 8, 3153, 0, 0,18_BG
9/7/2021, 5779, 930, 8, 3153, 0, 0,18_BG
10/7/2021, 5789, 934, 8, 3153, 0, 0,18_BG
11/7/2021, 5789, 810, 8, 3153, 0, 0,18_BG
12/7/2021, 5806, 814, 8, 3303, 0, 0,18_BG
13/7/2021, 5834, 694, 8, 3359, 0, 0,18_BG
14/7/2021, 5884, 656, 9, 3491, 0, 0,18_BG
15/7/2021, 5909, 75, 10, 3554, 0, 0,18_BG
16/7/2021, 5945, 77, 11, 3592, 0, 0,18_BG
17/7/2021, 5945, 78, 11, 3592, 0, 0,18_BG
18/7/2021, 5946, 80, 12, 3592, 0, 0,18_BG
19/7/2021, 5946, 80, 12, 3592, 0, 0,18_BG
20/7/2021, 5951, 81, 12, 3592, 0, 0,18_BG
21/7/2021, 5957, 81, 12, 3592, 0, 0,18_BG
22/7/2021, 5957, 81, 12, 3592, 0, 0,18_BG
23/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
24/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
25/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
26/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
27/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
28/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
29/7/2021, 5960, 299, 12, 3592, 0, 0,18_BG
30/7/2021, 5960, 299, 13, 3592, 0, 0,18_BG
31/7/2021, 5960, 299, 13, 3592, 0, 0,18_BG
1/8/2021, 5960, 299, 13, 3592, 0, 0,18_BG
2/8/2021, 5960, 299, 13, 3592, 0, 0,18_BG
3/8/2021, 5960, 301, 13, 3592, 0, 0,18_BG
4/8/2021, 5960, 301, 13, 3592, 0, 0,18_BG
5/8/2021, 5960, 303, 13, 3592, 0, 0,18_BG
6/8/2021, 5960, 303, 13, 3592, 0, 0,18_BG
7/8/2021, 5960, 303, 13, 3592, 0, 0,18_BG
8/8/2021, 5960, 303, 12, 3592, 0, 0,18_BG
9/8/2021, 5960, 304, 12, 3592, 0, 0,18_BG
10/8/2021, 5960, 306, 12, 3592, 0, 0,18_BG
11/8/2021, 5960, 306, 12, 3592, 0, 0,18_BG
12/8/2021, 5960, 306, 12, 3592, 0, 0,18_BG
13/8/2021, 5960, 306, 12, 3592, 0, 0,18_BG
14/8/2021, 5960, 306, 12, 3592, 0, 0,18_BG
15/8/2021, 5960, 307, 12, 3592, 0, 0,18_BG
16/8/2021, 5960, 307, 12, 3592, 0, 0,18_BG
17/8/2021, 5960, 307, 12, 3592, 0, 0,18_BG
18/8/2021, 5960, 306, 13, 3592, 0, 0,18_BG
19/8/2021, 5960, 313, 13, 3592, 0, 0,18_BG
20/8/2021, 5960, 207, 13, 3592, 0, 0,18_BG
21/8/2021, 5960, 209, 13, 3592, 0, 0,18_BG
22/8/2021, 5960, 215, 13, 3592, 0, 0,18_BG
23/8/2021, 5960, 222, 13, 3592, 0, 0,18_BG
24/8/2021, 5960, 225, 13, 3592, 0, 0,18_BG
25/8/2021, 5960, 225, 13, 3592, 0, 0,18_BG
26/8/2021, 5960, 227, 13, 3592, 0, 0,18_BG
27/8/2021, 5960, 229, 13, 3592, 0, 0,18_BG
28/8/2021, 5960, 230, 13, 3592, 0, 0,18_BG
29/8/2021, 5960, 230, 13, 3592, 0, 0,18_BG
30/8/2021, 5960, 230, 13, 3592, 0, 0,18_BG
31/8/2021, 5960, 230, 13, 3592, 0, 0,18_BG
1/9/2021, 5960, 230, 13, 3592, 0, 0,18_BG
2/9/2021, 5960, 230, 13, 3592, 0, 0,18_BG
3/9/2021, 5960, 231, 13, 3592, 0, 0,18_BG
4/9/2021, 5960, 231, 13, 3592, 0, 0,18_BG
5/9/2021, 5960, 29, 13, 3592, 0, 0,18_BG
6/9/2021, 5960, 19, 13, 3592, 0, 0,18_BG
7/9/2021, 5960, 17, 13, 3592, 0, 0,18_BG
8/9/2021, 5960, 14, 13, 3592, 0, 0,18_BG
9/9/2021, 5960, 13, 13, 3592, 0, 0,18_BG
10/9/2021, 5960, 11, 13, 3592, 0, 0,18_BG
11/9/2021, 5960, 0, 13, 3592, 0, 0,18_BG
12/9/2021, 5960, 0, 13, 3592, 0, 0,18_BG
13/9/2021, 5960, 0, 13, 3592, 316464, 72112,18_BG
14/9/2021, 5960, 0, 13, 3592, 316464, 72112,18_BG
15/9/2021, 5960, 0, 13, 3592, 316464, 72112,18_BG
16/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
17/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
18/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
19/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
20/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
21/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
22/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
23/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
24/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
25/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
26/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
27/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
28/9/2021, 5960, 0, 13, 3592, 303380, 89679,18_BG
29/9/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
30/9/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
1/10/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
2/10/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
3/10/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
4/10/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
5/10/2021, 5960, 0, 13, 3592, 234583, 175674,18_BG
6/10/2021, 5960, 0, 13, 3592, 250183, 175674,18_BG
7/10/2021, 5960, 0, 13, 3592, 220864, 216182,18_BG
8/10/2021, 5960, 0, 13, 3592, 220864, 216182,18_BG
9/10/2021, 5960, 0, 13, 3592, 220864, 216182,18_BG
10/10/2021, 5960, 0, 13, 3592, 268519, 216182,18_BG
11/10/2021, 5960, 0, 13, 3592, 268519, 216182,18_BG
12/10/2021, 5960, 0, 13, 3592, 294075, 216182,18_BG
13/10/2021, 5960, 0, 13, 3592, 294075, 216182,18_BG
14/10/2021, 5960, 0, 13, 3592, 394075, 216182,18_BG
15/10/2021, 5960, 0, 13, 3592, 394075, 216182,18_BG
16/10/2021, 5960, 0, 13, 3592, 429496, 233411,18_BG
17/10/2021, 5960, 0, 13, 3592, 508496, 233411,18_BG
18/10/2021, 5960, 0, 13, 3592, 508496, 233411,18_BG
19/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
20/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
21/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
22/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
23/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
24/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
25/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
26/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
27/10/2021, 5960, 0, 13, 3592, 524925, 256832,18_BG
28/10/2021, 5960, 0, 13, 3592, 434815, 356832,18_BG
29/10/2021, 5960, 0, 13, 3592, 434815, 356832,18_BG
30/10/2021, 5960, 0, 13, 3592, 476540, 389832,18_BG
31/10/2021, 5970, 0, 13, 3592, 476540, 389832,18_BG
1/11/2021, 5979, 0, 13, 3592, 476540, 389832,18_BG
2/11/2021, 5996, 0, 13, 3592, 476540, 389832,18_BG
3/11/2021, 6028, 0, 13, 3592, 476540, 389832,18_BG
4/11/2021, 6096, 0, 13, 3592, 502545, 413132,18_BG
5/11/2021, 6139, 0, 13, 3592, 502545, 413132,18_BG
6/11/2021, 6183, 0, 13, 3592, 500813, 475842,18_BG
7/11/2021, 6253, 0, 13, 3592, 500813, 475842,18_BG
8/11/2021, 6309, 0, 13, 3592, 500813, 475842,18_BG
9/11/2021, 6340, 0, 13, 3592, 500813, 475842,18_BG
10/11/2021, 6376, 0, 13, 3592, 524072, 486389,18_BG
11/11/2021, 6402, 0, 13, 0, 524072, 486389,18_BG
12/11/2021, 6444, 0, 13, 0, 524072, 486389,18_BG
13/11/2021, 6482, 0, 13, 0, 524072, 486389,18_BG
14/11/2021, 6523, 0, 13, 0, 524072, 486389,18_BG
15/11/2021, 6561, 0, 13, 0, 524072, 486389,18_BG
16/11/2021, 6621, 0, 13, 0, 524072, 486389,18_BG
17/11/2021, 6700, 0, 13, 0, 482032, 567409,18_BG
18/11/2021, 6749, 0, 13, 0, 482032, 567409,18_BG
19/11/2021, 6771, 0, 13, 0, 415927, 663349,18_BG
20/11/2021, 6815, 0, 13, 0, 415927, 663349,18_BG
21/11/2021, 6883, 0, 13, 0, 415927, 663349,18_BG
22/11/2021, 6899, 0, 14, 0, 415927, 663349,18_BG
23/11/2021, 6923, 0, 14, 0, 415927, 663349,18_BG
24/11/2021, 6943, 0, 14, 0, 373747, 759289,18_BG
25/11/2021, 6963, 0, 14, 0, 349201, 820609,18_BG
26/11/2021, 6979, 0, 14, 0, 389146, 820609,18_BG
27/11/2021, 6988, 0, 14, 0, 389146, 820609,18_BG
28/11/2021, 6999, 0, 14, 0, 389146, 820609,18_BG
29/11/2021, 7010, 0, 14, 0, 395741, 820609,18_BG
30/11/2021, 7017, 0, 14, 0, 482206, 782769,18_BG
1/12/2021, 7028, 0, 14, 0, 535415, 782769,18_BG
2/12/2021, 7047, 0, 14, 0, 530255, 787929,18_BG
3/12/2021, 7073, 0, 14, 0, 532855, 794359,18_BG
4/12/2021, 7093, 0, 14, 0, 563164, 797534,18_BG
5/12/2021, 7105, 0, 14, 0, 563164, 797534,18_BG
6/12/2021, 7105, 0, 14, 0, 563164, 797534,18_BG
7/12/2021, 7134, 0, 14, 0, 561412, 802694,18_BG
8/12/2021, 7159, 0, 14, 0, 562486, 828224,18_BG
9/12/2021, 7179, 0, 14, 0, 562486, 828224,18_BG
10/12/2021, 7190, 0, 14, 0, 532384, 858926,18_BG
11/12/2021, 7200, 0, 14, 0, 532384, 858926,18_BG
12/12/2021, 7209, 0, 14, 0, 510289, 891528,18_BG
13/12/2021, 7226, 0, 14, 0, 510289, 891528,18_BG
14/12/2021, 7237, 0, 14, 0, 441304, 960513,18_BG
15/12/2021, 7253, 0, 14, 0, 441304, 960513,18_BG
16/12/2021, 7272, 0, 14, 0, 406616, 995201,18_BG
17/12/2021, 7297, 0, 14, 0, 406616, 995201,18_BG
18/12/2021, 7320, 0, 14, 0, 406616, 995201,18_BG
19/12/2021, 7361, 0, 14, 0, 370052, 1031765,18_BG
20/12/2021, 7382, 0, 14, 0, 322177, 1082356,18_BG
21/12/2021, 7408, 0, 14, 0, 322177, 1082356,18_BG
22/12/2021, 7438, 0, 14, 0, 280413, 1124820,18_BG
23/12/2021, 7472, 0, 14, 0, 280413, 1124820,18_BG
24/12/2021, 7503, 0, 14, 0, 252166, 1154175,18_BG
25/12/2021, 7564, 0, 14, 0, 252166, 1154175,18_BG
26/12/2021, 7604, 0, 14, 0, 252166, 1154175,18_BG
27/12/2021, 7644, 0, 14, 0, 225762, 1185965,18_BG
28/12/2021, 7687, 0, 14, 0, 222896, 1190899,18_BG
29/12/2021, 7768, 0, 14, 0, 222896, 1190899,18_BG
30/12/2021, 7814, 0, 14, 0, 222896, 1190899,18_BG
31/12/2021, 7899, 0, 14, 0, 222896, 1190899,18_BG
1/1/2022, 7968, 0, 14, 0, 222896, 1190899,18_BG
2/1/2022, 8058, 0, 14, 0, 222896, 1190899,18_BG
3/1/2022, 8142, 0, 14, 0, 222896, 1190899,18_BG
4/1/2022, 8344, 0, 14, 0, 222896, 1190899,18_BG
5/1/2022, 8531, 0, 14, 0, 127086, 1286709,18_BG
6/1/2022, 8744, 0, 14, 0, 127086, 1286709,18_BG
7/1/2022, 8906, 0, 14, 0, 129054, 1286709,18_BG
8/1/2022, 9088, 0, 14, 0, 129054, 1286709,18_BG
9/1/2022, 9214, 0, 14, 0, 131594, 1286709,18_BG
10/1/2022, 9342, 0, 14, 0, 92002, 1326301,18_BG
11/1/2022, 9497, 0, 14, 0, 92002, 1326301,18_BG
12/1/2022, 9660, 0, 16, 0, 83941, 1336423,18_BG
13/1/2022, 9859, 0, 16, 0, 82400, 1337964,18_BG
14/1/2022, 10080, 0, 16, 0, 82400, 1337964,18_BG
15/1/2022, 10335, 0, 17, 0, 84762, 1337964,18_BG
16/1/2022, 10570, 0, 17, 0, 85997, 1337964,18_BG
17/1/2022, 10829, 0, 17, 0, 85997, 1337964,18_BG
18/1/2022, 11052, 0, 17, 0, 85997, 1337964,18_BG
19/1/2022, 11354, 0, 17, 0, 85997, 1337964,18_BG
20/1/2022, 11740, 0, 17, 0, 85997, 1337964,18_BG
21/1/2022, 11740, 0, 17, 0, 85997, 1337964,18_BG
18/3/2020, 0, 0, 0, 0, 0, 0,19_BN
19/3/2020, 1, 0, 0, 0, 0, 0,19_BN
20/3/2020, 1, 0, 0, 0, 0, 0,19_BN
21/3/2020, 1, 0, 0, 0, 0, 0,19_BN
22/3/2020, 1, 0, 0, 0, 0, 0,19_BN
23/3/2020, 1, 0, 0, 0, 0, 0,19_BN
24/3/2020, 1, 0, 0, 0, 0, 0,19_BN
25/3/2020, 1, 0, 0, 0, 0, 0,19_BN
26/3/2020, 1, 0, 0, 0, 0, 0,19_BN
27/3/2020, 1, 0, 0, 0, 0, 0,19_BN
28/3/2020, 1, 0, 0, 0, 0, 0,19_BN
29/3/2020, 1, 0, 0, 0, 0, 0,19_BN
30/3/2020, 1, 0, 0, 0, 0, 0,19_BN
31/3/2020, 1, 0, 0, 0, 0, 0,19_BN
1/4/2020, 1, 0, 0, 0, 0, 0,19_BN
2/4/2020, 1, 0, 0, 0, 0, 0,19_BN
3/4/2020, 1, 0, 0, 0, 0, 0,19_BN
4/4/2020, 1, 0, 0, 0, 0, 0,19_BN
5/4/2020, 1, 0, 0, 0, 0, 0,19_BN
6/4/2020, 1, 0, 0, 0, 0, 0,19_BN
7/4/2020, 1, 0, 0, 0, 0, 0,19_BN
8/4/2020, 1, 0, 0, 0, 0, 0,19_BN
9/4/2020, 1, 0, 0, 1, 0, 0,19_BN
10/4/2020, 1, 0, 0, 1, 0, 0,19_BN
12/4/2020, 1, 0, 0, 1, 0, 0,19_BN
13/4/2020, 1, 0, 0, 1, 0, 0,19_BN
14/4/2020, 1, 0, 0, 1, 0, 0,19_BN
15/4/2020, 1, 0, 0, 1, 0, 0,19_BN
16/4/2020, 1, 0, 0, 1, 0, 0,19_BN
17/4/2020, 1, 0, 0, 1, 0, 0,19_BN
18/4/2020, 1, 0, 0, 1, 0, 0,19_BN
19/4/2020, 1, 0, 0, 1, 0, 0,19_BN
20/4/2020, 1, 0, 0, 1, 0, 0,19_BN
21/4/2020, 1, 0, 0, 1, 0, 0,19_BN
22/4/2020, 1, 0, 0, 1, 0, 0,19_BN
23/4/2020, 1, 0, 0, 1, 0, 0,19_BN
24/4/2020, 1, 0, 0, 1, 0, 0,19_BN
25/4/2020, 1, 0, 0, 1, 0, 0,19_BN
27/4/2020, 1, 0, 0, 1, 0, 0,19_BN
29/4/2020, 1, 0, 0, 1, 0, 0,19_BN
30/4/2020, 1, 0, 0, 1, 0, 0,19_BN
1/5/2020, 1, 0, 0, 1, 0, 0,19_BN
3/5/2020, 1, 0, 0, 1, 0, 0,19_BN
4/5/2020, 1, 0, 0, 1, 0, 0,19_BN
5/5/2020, 1, 0, 0, 1, 0, 0,19_BN
6/5/2020, 1, 0, 0, 1, 0, 0,19_BN
7/5/2020, 1, 0, 0, 1, 0, 0,19_BN
8/5/2020, 1, 0, 0, 1, 0, 0,19_BN
11/5/2020, 1, 0, 0, 1, 0, 0,19_BN
12/5/2020, 1, 0, 0, 1, 0, 0,19_BN
14/5/2020, 1, 0, 0, 1, 0, 0,19_BN
15/5/2020, 1, 0, 0, 1, 0, 0,19_BN
16/5/2020, 1, 0, 0, 1, 0, 0,19_BN
17/5/2020, 1, 0, 0, 1, 0, 0,19_BN
18/5/2020, 1, 0, 0, 1, 0, 0,19_BN
20/5/2020, 1, 0, 0, 1, 0, 0,19_BN
21/5/2020, 1, 0, 0, 1, 0, 0,19_BN
22/5/2020, 1, 0, 0, 1, 0, 0,19_BN
24/5/2020, 1, 0, 0, 1, 0, 0,19_BN
25/5/2020, 1, 0, 0, 1, 0, 0,19_BN
27/5/2020, 1, 0, 0, 1, 0, 0,19_BN
29/5/2020, 1, 0, 0, 1, 0, 0,19_BN
30/5/2020, 1, 0, 0, 1, 0, 0,19_BN
1/6/2020, 1, 0, 0, 1, 0, 0,19_BN
2/6/2020, 1, 0, 0, 1, 0, 0,19_BN
3/6/2020, 1, 0, 0, 1, 0, 0,19_BN
5/6/2020, 1, 0, 0, 1, 0, 0,19_BN
6/6/2020, 1, 0, 0, 1, 0, 0,19_BN
7/6/2020, 1, 0, 0, 1, 0, 0,19_BN
8/6/2020, 1, 0, 0, 1, 0, 0,19_BN
10/6/2020, 1, 0, 0, 1, 0, 0,19_BN
11/6/2020, 1, 0, 0, 1, 0, 0,19_BN
12/6/2020, 1, 0, 0, 1, 0, 0,19_BN
13/6/2020, 1, 0, 0, 1, 0, 0,19_BN
15/6/2020, 1, 0, 0, 1, 0, 0,19_BN
16/6/2020, 1, 0, 0, 1, 0, 0,19_BN
18/6/2020, 1, 0, 0, 1, 0, 0,19_BN
19/6/2020, 1, 0, 0, 1, 0, 0,19_BN
20/6/2020, 1, 0, 0, 1, 0, 0,19_BN
22/6/2020, 1, 0, 0, 1, 0, 0,19_BN
24/6/2020, 1, 0, 0, 1, 0, 0,19_BN
26/6/2020, 1, 0, 0, 1, 0, 0,19_BN
