,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
0,2020-01-23,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
1,2020-01-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
2,2020-01-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
3,2020-01-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
4,2020-01-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
5,2020-01-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
6,2020-01-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
7,2020-01-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
8,2020-01-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
9,2020-02-01,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
10,2020-02-02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
11,2020-02-03,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
12,2020-02-04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
13,2020-02-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
14,2020-02-06,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
15,2020-02-07,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
16,2020-02-08,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
17,2020-02-09,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
18,2020-02-10,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
19,2020-02-11,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
20,2020-02-12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
21,2020-02-13,16.0,1.0,0.0,0.0,0.0,856.0,856.0,0.0,0.0,0.0,0.0,45.37,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
22,2020-02-14,16.0,0.0,0.0,0.0,0.0,97.0,953.0,0.0,0.0,0.0,0.0,45.37,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
23,2020-02-15,16.0,0.0,0.0,0.0,0.0,131.0,1084.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
24,2020-02-16,16.0,0.0,0.0,0.0,0.0,10.0,1094.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
25,2020-02-17,16.0,0.0,0.0,0.0,0.0,33.0,1127.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
26,2020-02-18,16.0,0.0,0.0,0.0,0.0,26.0,1153.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
27,2020-02-19,16.0,0.0,0.0,0.0,0.0,30.0,1183.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
28,2020-02-20,16.0,0.0,0.0,0.0,0.0,21.0,1204.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
29,2020-02-21,16.0,0.0,0.0,0.0,0.0,25.0,1229.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
30,2020-02-22,16.0,0.0,0.0,0.0,0.0,22.0,1251.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
31,2020-02-23,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
32,2020-02-24,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
33,2020-02-25,16.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
34,2020-02-26,16.0,0.0,0.0,0.0,0.0,61.0,1381.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
35,2020-02-27,16.0,0.0,0.0,0.0,0.0,67.0,1448.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
36,2020-02-28,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
37,2020-02-29,16.0,0.0,0.0,0.0,0.0,0.0,1613.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
38,2020-03-01,16.0,0.0,0.0,0.0,0.0,62.0,1675.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
39,2020-03-02,16.0,0.0,0.0,0.0,0.0,78.0,1753.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
40,2020-03-03,16.0,0.0,0.0,0.0,0.0,32.0,1785.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
41,2020-03-04,16.0,0.0,0.0,0.0,0.0,63.0,1848.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
42,2020-03-05,16.0,0.0,0.0,0.0,0.0,76.0,1924.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
43,2020-03-06,16.0,0.0,0.0,0.0,0.0,84.0,2008.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
44,2020-03-07,18.0,2.0,0.0,0.0,0.0,101.0,2109.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
45,2020-03-08,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
46,2020-03-09,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
47,2020-03-10,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
48,2020-03-11,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
49,2020-03-12,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
50,2020-03-13,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
51,2020-03-14,53.0,6.0,0.0,0.0,0.0,0.0,5235.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
52,2020-03-15,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
53,2020-03-16,61.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
54,2020-03-17,66.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
55,2020-03-18,75.0,9.0,0.0,0.0,0.0,0.0,14950.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
56,2020-03-19,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
57,2020-03-20,91.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
58,2020-03-21,94.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
59,2020-03-22,113.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
60,2020-03-23,123.0,10.0,0.0,0.0,0.86,0.0,17271.0,0.0,0.0,0.0,0.0,50.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
61,2020-03-24,134.0,11.0,0.0,0.0,0.84,7040.0,24311.0,0.0,0.0,0.0,0.0,50.0,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
62,2020-03-25,141.0,7.0,0.0,0.0,0.82,6237.0,30548.0,0.0,0.0,0.0,0.0,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
63,2020-03-26,153.0,12.0,0.0,0.0,0.8,1333.0,31881.0,0.0,0.0,0.0,0.0,61.11,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
64,2020-03-27,163.0,10.0,0.0,0.0,0.78,3928.0,35809.0,0.0,0.0,0.0,0.0,66.67,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
65,2020-03-28,174.0,11.0,0.0,0.0,0.77,3379.0,39188.0,0.0,0.0,0.0,0.0,83.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
66,2020-03-29,188.0,14.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,83.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
67,2020-03-30,203.0,15.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,83.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
68,2020-03-31,212.0,9.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,83.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
69,2020-04-01,218.0,6.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
70,2020-04-02,233.0,15.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
71,2020-04-03,237.0,4.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
72,2020-04-04,240.0,3.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
73,2020-04-05,241.0,1.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
74,2020-04-06,245.0,4.0,0.0,0.0,0.51,0.0,88551.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
75,2020-04-07,249.0,4.0,0.0,0.0,0.49,17848.0,106399.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
76,2020-04-08,251.0,2.0,0.0,0.0,0.47,3725.0,110124.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
77,2020-04-09,255.0,4.0,0.0,0.0,0.45,4117.0,114241.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
78,2020-04-10,257.0,2.0,0.0,0.0,0.43,4566.0,118807.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
79,2020-04-11,258.0,1.0,0.0,0.0,0.41,3014.0,121821.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
80,2020-04-12,262.0,4.0,0.0,0.0,0.39,2669.0,124490.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
81,2020-04-13,265.0,3.0,0.0,0.0,0.37,3863.0,128353.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
82,2020-04-14,266.0,1.0,0.0,0.0,0.35,4418.0,132771.0,0.0,0.0,0.0,0.0,96.3,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
83,2020-04-15,267.0,1.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
84,2020-04-16,268.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
85,2020-04-17,268.0,0.0,0.0,0.0,0.27,0.0,157162.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
86,2020-04-18,268.0,0.0,0.0,0.0,0.26,1755.0,158917.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
87,2020-04-19,268.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
88,2020-04-20,268.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
89,2020-04-21,268.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
90,2020-04-22,268.0,0.0,0.0,0.0,0.25,0.0,185203.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
91,2020-04-23,268.0,0.0,0.0,0.0,0.26,4050.0,189253.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
92,2020-04-24,270.0,2.0,0.0,0.0,0.28,21913.0,211166.0,0.0,0.0,0.0,0.0,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
93,2020-04-25,270.0,0.0,0.0,0.0,0.26,976.0,212142.0,0.0,0.0,0.0,0.0,74.07,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
94,2020-04-26,270.0,0.0,0.0,0.0,0.24,823.0,212965.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
95,2020-04-27,270.0,0.0,0.0,0.0,0.24,778.0,213743.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
96,2020-04-28,270.0,0.0,0.0,0.0,0.24,26152.0,239895.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
97,2020-04-29,270.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
98,2020-04-30,270.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
99,2020-05-01,270.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
100,2020-05-02,270.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
101,2020-05-03,271.0,1.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
102,2020-05-04,271.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
103,2020-05-05,271.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
104,2020-05-06,271.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
105,2020-05-07,288.0,17.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
106,2020-05-08,288.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
107,2020-05-09,288.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
108,2020-05-10,288.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
109,2020-05-11,288.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
110,2020-05-12,288.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
111,2020-05-13,288.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
112,2020-05-14,312.0,24.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
113,2020-05-15,314.0,2.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
